Date,Open,High,Low,Close,Volume,Market_Cap,DayOfWeek,Year,Month,Day
2014-12-15,0.017115000000000002,0.018241999999999998,0.017096,0.018241999999999998,2633740,563322337.0,Monday,2014,12,15
2014-12-16,0.018246000000000002,0.021681,0.018207,0.021539,6249780,665141270.0,Tuesday,2014,12,16
2014-12-17,0.021553,0.026064999999999998,0.021512,0.026064999999999998,5981140,804913396.0,Wednesday,2014,12,17
2014-12-18,0.026026,0.028013999999999997,0.025511000000000002,0.027939999999999996,4016710,862822123.0,Thursday,2014,12,18
2014-12-19,0.027975,0.028033999999999996,0.023338,0.023338,6254590,720712279.0,Friday,2014,12,19
2014-12-20,0.023352,0.024207,0.022644,0.024207,3224770,747548181.0,Saturday,2014,12,20
2014-12-21,0.024225,0.025171000000000002,0.024183,0.024921000000000002,1523180,771989123.0,Sunday,2014,12,21
2014-12-22,0.02487,0.025718,0.024868,0.025562,2150370,791861558.0,Monday,2014,12,22
2014-12-23,0.025556,0.025611000000000002,0.023878,0.023878,2778770,739685186.0,Tuesday,2014,12,23
2014-12-24,0.023837999999999998,0.023852,0.02316,0.023382,1428390,724341746.0,Wednesday,2014,12,24
2014-12-25,0.023388,0.024138,0.023387,0.024138,1234800,747758073.0,Thursday,2014,12,25
2014-12-26,0.024146,0.025394,0.024146,0.025308,2011780,783993127.0,Friday,2014,12,26
2014-12-27,0.025299000000000002,0.025335,0.024066999999999998,0.024074,837992,745759987.0,Saturday,2014,12,27
2014-12-28,0.024078,0.02418,0.023611,0.023763999999999997,1005650,736156783.0,Sunday,2014,12,28
2014-12-29,0.023778,0.024294,0.023774,0.024231,1145800,750639034.0,Monday,2014,12,29
2014-12-30,0.024229,0.024278,0.02404,0.0242,795505,749681811.0,Tuesday,2014,12,30
2014-12-31,0.024194,0.024437999999999998,0.024152,0.024437999999999998,640940,757042202.0,Wednesday,2014,12,31
2015-01-01,0.024455,0.024455,0.024205,0.024390000000000002,399022,755558352.0,Thursday,2015,1,1
2015-01-02,0.024377,0.024423,0.024309,0.024318,459956,753340322.0,Friday,2015,1,2
2015-01-03,0.024297,0.024317,0.022106,0.022106,2171040,684798233.0,Saturday,2015,1,3
2015-01-04,0.0221,0.022142,0.018828,0.018928,3801010,586349910.0,Sunday,2015,1,4
2015-01-05,0.018943,0.020316,0.01889,0.020316,3051930,629350576.0,Monday,2015,1,5
2015-01-06,0.020325,0.020745,0.020281999999999998,0.020732,1752160,642240553.0,Tuesday,2015,1,6
2015-01-07,0.020727000000000002,0.020899,0.020492,0.020843,787462,645685315.0,Wednesday,2015,1,7
2015-01-08,0.020843,0.020916999999999998,0.020668000000000002,0.020676,823446,640502683.0,Thursday,2015,1,8
2015-01-09,0.02065,0.020665,0.020512,0.020576,1092300,637404875.0,Friday,2015,1,9
2015-01-10,0.020623,0.020623,0.01923,0.019233,1550330,595810614.0,Saturday,2015,1,10
2015-01-11,0.019244,0.019288,0.018755,0.018765,558120,581306679.0,Sunday,2015,1,11
2015-01-12,0.018782,0.018853,0.018434,0.018434,560642,571062229.0,Monday,2015,1,12
2015-01-13,0.018428,0.020769,0.015599000000000002,0.015648,3113440,484744921.0,Tuesday,2015,1,13
2015-01-14,0.015611000000000002,0.022335,0.014112999999999999,0.014233,1886420,440895455.0,Wednesday,2015,1,14
2015-01-15,0.014204,0.016536000000000002,0.014204,0.016444,2285810,509409664.0,Thursday,2015,1,15
2015-01-16,0.016449000000000002,0.017093999999999998,0.016361,0.016403,1651550,508133368.0,Friday,2015,1,16
2015-01-17,0.016393,0.016401,0.015361000000000001,0.015361000000000001,737736,475866604.0,Saturday,2015,1,17
2015-01-18,0.015386000000000002,0.015806,0.015092,0.015622,1170730,483945686.0,Sunday,2015,1,18
2015-01-19,0.015657,0.016017,0.015650999999999998,0.015991,1093540,495361107.0,Monday,2015,1,19
2015-01-20,0.015947,0.016114,0.01585,0.016112,1029700,499118748.0,Tuesday,2015,1,20
2015-01-21,0.016108,0.016717,0.016108,0.016653,1141990,515877886.0,Wednesday,2015,1,21
2015-01-22,0.0167,0.017041999999999998,0.016671000000000002,0.01701,1105630,526933961.0,Thursday,2015,1,22
2015-01-23,0.017013,0.017013,0.016694,0.016734,1080800,518377817.0,Friday,2015,1,23
2015-01-24,0.01672,0.016868,0.016597999999999998,0.016736,945649,518442871.0,Saturday,2015,1,24
2015-01-25,0.016703,0.016918,0.016393,0.016578,892182,513563824.0,Sunday,2015,1,25
2015-01-26,0.016586,0.017808,0.015831,0.016019,3079280,496231591.0,Monday,2015,1,26
2015-01-27,0.016007,0.016065,0.015461,0.015841,1316000,490708200.0,Tuesday,2015,1,27
2015-01-28,0.015836000000000003,0.015931999999999998,0.014918,0.014969999999999999,1380280,463747981.0,Wednesday,2015,1,28
2015-01-29,0.014966,0.014988,0.014537999999999999,0.014706,1097200,455557378.0,Thursday,2015,1,29
2015-01-30,0.014691,0.014815,0.014438,0.014443000000000001,807399,447416340.0,Friday,2015,1,30
2015-01-31,0.014440999999999999,0.01464,0.014271,0.014297999999999998,557619,442924519.0,Saturday,2015,1,31
2015-02-01,0.014286000000000002,0.014331,0.014088,0.014138999999999999,852106,437986614.0,Sunday,2015,2,1
2015-02-02,0.014137,0.014199000000000002,0.013534000000000001,0.013669999999999998,1482760,423473386.0,Monday,2015,2,2
2015-02-03,0.013658000000000002,0.013711000000000001,0.012983000000000001,0.013025,1264170,403495625.0,Tuesday,2015,2,3
2015-02-04,0.013027,0.013526,0.013027,0.013498,625444,418148255.0,Wednesday,2015,2,4
2015-02-05,0.013503,0.014473,0.013503,0.014466,1221720,448138129.0,Thursday,2015,2,5
2015-02-06,0.014473,0.015493999999999999,0.014473,0.015184999999999999,1790130,484540928.0,Friday,2015,2,6
2015-02-07,0.015186000000000002,0.015193,0.014459,0.014577000000000001,518284,465134147.0,Saturday,2015,2,7
2015-02-08,0.014575999999999999,0.014650999999999999,0.014398,0.014426,446888,460328719.0,Sunday,2015,2,8
2015-02-09,0.014430000000000002,0.014433000000000001,0.013994,0.013994,625357,446541034.0,Monday,2015,2,9
2015-02-10,0.014003,0.014006999999999999,0.013627,0.013649000000000001,850302,435513439.0,Tuesday,2015,2,10
2015-02-11,0.013643,0.01378,0.013588,0.013775999999999998,457627,439584970.0,Wednesday,2015,2,11
2015-02-12,0.01378,0.014069,0.013774000000000002,0.014039,542301,447980110.0,Thursday,2015,2,12
2015-02-13,0.014031,0.014661000000000002,0.014031,0.014565999999999999,1005470,464764008.0,Friday,2015,2,13
2015-02-14,0.014563999999999999,0.015028999999999999,0.014563999999999999,0.014956,816442,477214725.0,Saturday,2015,2,14
2015-02-15,0.014941,0.015038,0.013566,0.013712,1134340,437542823.0,Sunday,2015,2,15
2015-02-16,0.013744999999999999,0.013853,0.013580000000000002,0.01375,391037,438739393.0,Monday,2015,2,16
2015-02-17,0.013751,0.014048,0.013722,0.014031,428236,447699315.0,Tuesday,2015,2,17
2015-02-18,0.014028,0.014049,0.013719,0.013791,384700,440041262.0,Wednesday,2015,2,18
2015-02-19,0.013806,0.013850999999999999,0.013758000000000001,0.013758000000000001,308654,438994662.0,Thursday,2015,2,19
2015-02-20,0.013741,0.013765000000000001,0.013481,0.013481,1036780,430152802.0,Friday,2015,2,20
2015-02-21,0.013462,0.013537,0.013244,0.013286000000000001,314420,423930635.0,Saturday,2015,2,21
2015-02-22,0.013288999999999999,0.013375999999999999,0.013080000000000001,0.013130000000000001,587911,418946519.0,Sunday,2015,2,22
2015-02-23,0.013124,0.013363,0.01311,0.013334,439387,425478199.0,Monday,2015,2,23
2015-02-24,0.013350999999999998,0.013424,0.013345,0.013396000000000002,627475,427459720.0,Tuesday,2015,2,24
2015-02-25,0.013403,0.013472,0.01339,0.013401,502828,427612882.0,Wednesday,2015,2,25
2015-02-26,0.013405000000000002,0.013413999999999999,0.013257,0.013299,836544,424348637.0,Thursday,2015,2,26
2015-02-27,0.013294,0.013547,0.013287,0.013359999999999999,910485,426291867.0,Friday,2015,2,27
2015-02-28,0.013356999999999999,0.013368000000000001,0.012995,0.012998,520080,414744163.0,Saturday,2015,2,28
2015-03-01,0.012991999999999998,0.012991999999999998,0.012142,0.012239,1496970,390515999.0,Sunday,2015,3,1
2015-03-02,0.012232999999999999,0.012235,0.011931,0.012192,1284250,389032252.0,Monday,2015,3,2
2015-03-03,0.012191,0.012193,0.010593,0.010593,3050010,338000905.0,Tuesday,2015,3,3
2015-03-04,0.010222,0.010222,0.00976,0.010032,2851890,320106590.0,Wednesday,2015,3,4
2015-03-05,0.010056,0.011613,0.010056,0.011544,3088530,368336365.0,Thursday,2015,3,5
2015-03-06,0.011552,0.011664,0.010856000000000001,0.010856000000000001,978284,346389663.0,Friday,2015,3,6
2015-03-07,0.010858,0.010858,0.010522,0.010535,1230270,336156591.0,Saturday,2015,3,7
2015-03-08,0.010528000000000001,0.010528000000000001,0.009939,0.009961,735996,317839487.0,Sunday,2015,3,8
2015-03-09,0.009963,0.010808,0.009963,0.010643000000000001,2361390,339605905.0,Monday,2015,3,9
2015-03-10,0.01064,0.010705,0.010077,0.010086,1642070,321842415.0,Tuesday,2015,3,10
2015-03-11,0.010087,0.010242,0.010043,0.010229,755784,326405338.0,Wednesday,2015,3,11
2015-03-12,0.010227,0.010367,0.010154,0.010359,687546,330540686.0,Thursday,2015,3,12
2015-03-13,0.010352,0.010587000000000001,0.010333,0.010511,701607,335397167.0,Friday,2015,3,13
2015-03-14,0.010487,0.011098,0.010435999999999999,0.011087999999999999,798070,353805211.0,Saturday,2015,3,14
2015-03-15,0.011095,0.011229000000000001,0.010817,0.010817,407154,345161184.0,Sunday,2015,3,15
2015-03-16,0.010825,0.011047,0.010796,0.010968,859896,349976185.0,Monday,2015,3,16
2015-03-17,0.010966,0.011033,0.010901000000000001,0.010929000000000001,805396,348728560.0,Tuesday,2015,3,17
2015-03-18,0.010929000000000001,0.010962000000000001,0.010516,0.010575,1632590,337442506.0,Wednesday,2015,3,18
2015-03-19,0.010593,0.010636,0.010296,0.01048,2771610,334414384.0,Thursday,2015,3,19
2015-03-20,0.01048,0.010579,0.010339,0.010445999999999999,447184,333319921.0,Friday,2015,3,20
2015-03-21,0.010445,0.010453,0.010162000000000001,0.010182,394129,324883300.0,Saturday,2015,3,21
2015-03-22,0.010181,0.010246,0.010121999999999999,0.010196,306080,325339592.0,Sunday,2015,3,22
2015-03-23,0.010198,0.010381,0.010098000000000001,0.010309,670229,328929304.0,Monday,2015,3,23
2015-03-24,0.010313,0.010343999999999999,0.009757,0.009757,608763,311317698.0,Tuesday,2015,3,24
2015-03-25,0.009764,0.009826999999999999,0.009115,0.009115,1160540,290849000.0,Wednesday,2015,3,25
2015-03-26,0.009115,0.009115,0.008736,0.008764,609264,279659629.0,Thursday,2015,3,26
2015-03-27,0.008764,0.00896,0.008728,0.008895,439537,283817951.0,Friday,2015,3,27
2015-03-28,0.008888,0.008908,0.008751,0.008851000000000001,186292,282430248.0,Saturday,2015,3,28
2015-03-29,0.008851000000000001,0.008859,0.008464,0.008498,417819,271170678.0,Sunday,2015,3,29
2015-03-30,0.008499,0.008638,0.008448,0.008453,977525,269727454.0,Monday,2015,3,30
2015-03-31,0.008452,0.008454999999999999,0.007772,0.007772,1359970,247978904.0,Tuesday,2015,3,31
2015-04-01,0.007772,0.007772,0.007564,0.007668,708058,244673178.0,Wednesday,2015,4,1
2015-04-02,0.007666,0.007923999999999999,0.007665000000000001,0.007906,373395,252255288.0,Thursday,2015,4,2
2015-04-03,0.007905,0.008722,0.007904000000000001,0.00872,1010690,278250547.0,Friday,2015,4,3
2015-04-04,0.008717,0.008967000000000001,0.008714,0.008844,302715,282192210.0,Saturday,2015,4,4
2015-04-05,0.008847,0.008851999999999999,0.008716,0.008739,225068,278840855.0,Sunday,2015,4,5
2015-04-06,0.008749,0.008839,0.008736,0.008786,537916,280344705.0,Monday,2015,4,6
2015-04-07,0.008775,0.00908,0.008773999999999999,0.009071,1145350,289435132.0,Tuesday,2015,4,7
2015-04-08,0.009067,0.009269,0.009062,0.009198,940998,293495815.0,Wednesday,2015,4,8
2015-04-09,0.009192,0.009204,0.00878,0.00878,701874,280160912.0,Thursday,2015,4,9
2015-04-10,0.008776,0.008776,0.008503,0.008512,494280,271610377.0,Friday,2015,4,10
2015-04-11,0.008515,0.008517,0.008264,0.0083,255991,264836511.0,Saturday,2015,4,11
2015-04-12,0.008298999999999999,0.008701,0.008270999999999999,0.00861,199412,274724971.0,Sunday,2015,4,12
2015-04-13,0.008612,0.008623,0.008162,0.008194,372548,261472392.0,Monday,2015,4,13
2015-04-14,0.008193,0.008298999999999999,0.008139,0.008159,636679,260338682.0,Tuesday,2015,4,14
2015-04-15,0.008159999999999999,0.008163,0.007881,0.007949,409098,253635333.0,Wednesday,2015,4,15
2015-04-16,0.007955,0.008014,0.007943,0.00801,246608,255580478.0,Thursday,2015,4,16
2015-04-17,0.008014,0.008064,0.008008,0.008025,312038,256080166.0,Friday,2015,4,17
2015-04-18,0.008042,0.008043999999999999,0.007898,0.0079,184595,252075643.0,Saturday,2015,4,18
2015-04-19,0.007899,0.007916,0.007840999999999999,0.007845999999999999,197022,250365983.0,Sunday,2015,4,19
2015-04-20,0.007840999999999999,0.007954000000000001,0.007835,0.007932,710840,253086506.0,Monday,2015,4,20
2015-04-21,0.007932999999999999,0.007975,0.007817000000000001,0.007968000000000001,678946,254233618.0,Tuesday,2015,4,21
2015-04-22,0.007975,0.008062999999999999,0.007954000000000001,0.008025,704364,256067722.0,Wednesday,2015,4,22
2015-04-23,0.008027,0.008046,0.008004,0.008019,397132,255864145.0,Thursday,2015,4,23
2015-04-24,0.008018,0.008101,0.007935,0.008076999999999999,446330,257723138.0,Friday,2015,4,24
2015-04-25,0.00808,0.008292,0.008039,0.008291,211934,264543590.0,Saturday,2015,4,25
2015-04-26,0.00829,0.008297,0.007684000000000001,0.00774,493776,246977614.0,Sunday,2015,4,26
2015-04-27,0.007742,0.007845999999999999,0.007675,0.007765,779357,247782028.0,Monday,2015,4,27
2015-04-28,0.007764,0.007764,0.007606999999999999,0.00763,569295,243458100.0,Tuesday,2015,4,28
2015-04-29,0.007633,0.007863,0.00763,0.007863,549981,250898217.0,Wednesday,2015,4,29
2015-04-30,0.007857,0.008073,0.007853,0.008029000000000001,595106,256197590.0,Thursday,2015,4,30
2015-05-01,0.008034999999999999,0.00808,0.008018,0.008018,663959,255858083.0,Friday,2015,5,1
2015-05-02,0.008020000000000001,0.008076999999999999,0.007978,0.008037,107649,256452858.0,Saturday,2015,5,2
2015-05-03,0.008036,0.008115,0.008013,0.008055,438453,257037742.0,Sunday,2015,5,3
2015-05-04,0.008057,0.00807,0.007997,0.008017,262147,255809901.0,Monday,2015,5,4
2015-05-05,0.008017,0.008020000000000001,0.007909999999999999,0.007909999999999999,553536,252381327.0,Tuesday,2015,5,5
2015-05-06,0.00792,0.00792,0.00777,0.007781999999999999,475466,248324474.0,Wednesday,2015,5,6
2015-05-07,0.0077870000000000005,0.007790999999999999,0.007526000000000001,0.007529000000000001,2231440,240228955.0,Thursday,2015,5,7
2015-05-08,0.007531,0.007531,0.007390000000000001,0.007490999999999999,369669,239037490.0,Friday,2015,5,8
2015-05-09,0.007492,0.007645999999999999,0.007476999999999999,0.007573999999999999,179858,241669626.0,Saturday,2015,5,9
2015-05-10,0.007572,0.007572,0.0073739999999999995,0.007382,575429,235563606.0,Sunday,2015,5,10
2015-05-11,0.007379000000000001,0.0074129999999999995,0.007359999999999999,0.007359999999999999,456632,234855236.0,Monday,2015,5,11
2015-05-12,0.007365000000000001,0.007370999999999999,0.007213,0.007213,973166,230164360.0,Tuesday,2015,5,12
2015-05-13,0.007209,0.007226000000000001,0.006856999999999999,0.006856999999999999,897919,218794705.0,Wednesday,2015,5,13
2015-05-14,0.006853,0.006853,0.0065980000000000006,0.006601999999999999,622577,210672064.0,Thursday,2015,5,14
2015-05-15,0.006603,0.006684999999999999,0.006562999999999999,0.0066549999999999995,243151,212358112.0,Friday,2015,5,15
2015-05-16,0.0066549999999999995,0.006667,0.006559000000000001,0.006587999999999999,63602,210205561.0,Saturday,2015,5,16
2015-05-17,0.006586,0.006586,0.0063289999999999996,0.0063289999999999996,350731,201953371.0,Sunday,2015,5,17
2015-05-18,0.006327,0.0063289999999999996,0.005745,0.005748,1185930,183411950.0,Monday,2015,5,18
2015-05-19,0.005746,0.006539,0.005697,0.006539,952584,208663101.0,Tuesday,2015,5,19
2015-05-20,0.006537,0.006803,0.006537,0.0066359999999999995,465374,211735576.0,Wednesday,2015,5,20
2015-05-21,0.0066359999999999995,0.006658,0.006548999999999999,0.006573000000000001,182022,209721827.0,Thursday,2015,5,21
2015-05-22,0.006573000000000001,0.006653,0.006552,0.0066489999999999995,314421,212173999.0,Friday,2015,5,22
2015-05-23,0.006639,0.006823,0.006638,0.0068,298160,216976555.0,Saturday,2015,5,23
2015-05-24,0.006798,0.006856999999999999,0.006762000000000001,0.006809,149015,217270752.0,Sunday,2015,5,24
2015-05-25,0.006843000000000001,0.006951000000000001,0.006798,0.006925,315919,220963210.0,Monday,2015,5,25
2015-05-26,0.006928,0.006973999999999999,0.006764,0.006794,503514,216773298.0,Tuesday,2015,5,26
2015-05-27,0.006792,0.007019,0.006774,0.0069370000000000005,536465,221341645.0,Wednesday,2015,5,27
2015-05-28,0.006940999999999999,0.007857,0.006920999999999999,0.007857,1242990,250709638.0,Thursday,2015,5,28
2015-05-29,0.007837,0.009179000000000001,0.007812999999999999,0.009056,1949750,288977883.0,Friday,2015,5,29
2015-05-30,0.009059999999999999,0.009094,0.008334999999999999,0.008409,487228,268322839.0,Saturday,2015,5,30
2015-05-31,0.008403,0.008454999999999999,0.008175,0.00829,248303,264525084.0,Sunday,2015,5,31
2015-06-01,0.008276,0.008295,0.007562999999999999,0.007579000000000001,777565,241819596.0,Monday,2015,6,1
2015-06-02,0.007581999999999999,0.007984999999999999,0.007429000000000001,0.007981,506304,254649068.0,Tuesday,2015,6,2
2015-06-03,0.008006999999999998,0.008145999999999999,0.007951999999999999,0.008012,388480,255650996.0,Wednesday,2015,6,3
2015-06-04,0.00801,0.00801,0.007879,0.007879,241573,251418965.0,Thursday,2015,6,4
2015-06-05,0.007884,0.007972,0.007871,0.007956,198828,253880072.0,Friday,2015,6,5
2015-06-06,0.007956,0.007961,0.007895000000000001,0.007905,108750,252241248.0,Saturday,2015,6,6
2015-06-07,0.007906,0.007954000000000001,0.007851,0.007873999999999999,100994,251248892.0,Sunday,2015,6,7
2015-06-08,0.007867,0.008005,0.007866,0.008,227074,255252458.0,Monday,2015,6,8
2015-06-09,0.008009,0.008019,0.007963,0.007995,211828,255105360.0,Tuesday,2015,6,9
2015-06-10,0.007984,0.008036,0.007982,0.007999,260571,255222145.0,Wednesday,2015,6,10
2015-06-11,0.007999,0.008042,0.007996,0.008042,196404,256615273.0,Thursday,2015,6,11
2015-06-12,0.008041,0.008084000000000001,0.007992,0.008057,138738,257093901.0,Friday,2015,6,12
2015-06-13,0.007994,0.008136,0.007994,0.008093000000000001,80646,258231122.0,Saturday,2015,6,13
2015-06-14,0.008093000000000001,0.008239,0.008079000000000001,0.008147,315884,259949716.0,Sunday,2015,6,14
2015-06-15,0.008145999999999999,0.008581,0.008144,0.008579,658174,273737721.0,Monday,2015,6,15
2015-06-16,0.008579999999999999,0.009457,0.008579999999999999,0.009424,1523530,300695341.0,Tuesday,2015,6,16
2015-06-17,0.009427,0.009774,0.009409,0.009678,1050540,308824683.0,Wednesday,2015,6,17
2015-06-18,0.009689,0.010264,0.009642,0.010251999999999999,1117100,327129662.0,Thursday,2015,6,18
2015-06-19,0.010279,0.01132,0.010278,0.011207,1650080,357595947.0,Friday,2015,6,19
2015-06-20,0.011288,0.011288,0.010854,0.011039,660909,352248074.0,Saturday,2015,6,20
2015-06-21,0.01103,0.011068000000000001,0.010215,0.010314,564947,329104801.0,Sunday,2015,6,21
2015-06-22,0.010295,0.010567,0.010251999999999999,0.010567,623012,337174474.0,Monday,2015,6,22
2015-06-23,0.010568000000000001,0.010713,0.010485,0.010667,487296,340371711.0,Tuesday,2015,6,23
2015-06-24,0.010667,0.011089,0.010639000000000001,0.010914,662015,348256314.0,Wednesday,2015,6,24
2015-06-25,0.01091,0.011056,0.010896,0.011048,328795,352522487.0,Thursday,2015,6,25
2015-06-26,0.011048,0.011294,0.011029,0.011288,344441,360170967.0,Friday,2015,6,26
2015-06-27,0.011290000000000001,0.011581999999999999,0.011287,0.011445,347201,365183800.0,Saturday,2015,6,27
2015-06-28,0.011444,0.011477,0.011268,0.011467,255832,365898552.0,Sunday,2015,6,28
2015-06-29,0.011487,0.012010999999999999,0.011484999999999999,0.011977,840533,382155959.0,Monday,2015,6,29
2015-06-30,0.01197,0.012017,0.01132,0.01132,1028230,361188850.0,Tuesday,2015,6,30
2015-07-01,0.011317,0.011405,0.011027,0.011198,558248,357324724.0,Wednesday,2015,7,1
2015-07-02,0.011195,0.011243000000000001,0.010969,0.011037,404117,352168302.0,Thursday,2015,7,2
2015-07-03,0.011038,0.011105,0.011004,0.011099,251150,354159396.0,Friday,2015,7,3
2015-07-04,0.011099,0.011106,0.010773999999999999,0.010782,138329,344038003.0,Saturday,2015,7,4
2015-07-05,0.01077,0.010785,0.009986,0.010022,801046,319771550.0,Sunday,2015,7,5
2015-07-06,0.010020999999999999,0.010196,0.009873,0.009873,928027,315019728.0,Monday,2015,7,6
2015-07-07,0.009882,0.009954000000000001,0.009487,0.00958,612402,305688710.0,Tuesday,2015,7,7
2015-07-08,0.009572,0.009633,0.009386,0.009448999999999999,803026,301504861.0,Wednesday,2015,7,8
2015-07-09,0.009467,0.009486,0.008961,0.008987,935172,286762472.0,Thursday,2015,7,9
2015-07-10,0.008956,0.009352,0.008806,0.008847,1344950,282298466.0,Friday,2015,7,10
2015-07-11,0.008848,0.008909,0.008604,0.008615000000000001,407434,274895682.0,Saturday,2015,7,11
2015-07-12,0.008611,0.008779,0.008584999999999999,0.008614,423951,274849734.0,Sunday,2015,7,12
2015-07-13,0.00861,0.008612999999999999,0.008213,0.008569,1023880,273422464.0,Monday,2015,7,13
2015-07-14,0.008565000000000001,0.008728,0.008546,0.008631,791771,275389626.0,Tuesday,2015,7,14
2015-07-15,0.008638,0.008709999999999999,0.008504000000000001,0.008516,572785,271723334.0,Wednesday,2015,7,15
2015-07-16,0.008513,0.008578,0.008059,0.008062,782856,257243552.0,Thursday,2015,7,16
2015-07-17,0.008061,0.008067,0.007951999999999999,0.008026,299869,256083995.0,Friday,2015,7,17
2015-07-18,0.008023,0.00808,0.007997,0.00806,68213,257171120.0,Saturday,2015,7,18
2015-07-19,0.008061,0.008094,0.008006999999999998,0.008091,85865,258180387.0,Sunday,2015,7,19
2015-07-20,0.008093000000000001,0.008162,0.007943,0.007948,285165,253622570.0,Monday,2015,7,20
2015-07-21,0.007951,0.007951,0.007698999999999999,0.007711,525732,246055138.0,Tuesday,2015,7,21
2015-07-22,0.007708,0.007714,0.007571,0.007579000000000001,367888,241821830.0,Wednesday,2015,7,22
2015-07-23,0.007579000000000001,0.007581999999999999,0.007447,0.007487000000000001,182970,238890391.0,Thursday,2015,7,23
2015-07-24,0.007486,0.007697,0.0074730000000000005,0.0076560000000000005,277406,244301763.0,Friday,2015,7,24
2015-07-25,0.0076549999999999995,0.007892,0.007631999999999999,0.007888,237028,251706780.0,Saturday,2015,7,25
2015-07-26,0.007888,0.008125,0.0078060000000000004,0.008115,233266,258947150.0,Sunday,2015,7,26
2015-07-27,0.008116,0.008579,0.008115,0.008562,666090,273212187.0,Monday,2015,7,27
2015-07-28,0.008565000000000001,0.008602,0.008445999999999999,0.008449,143142,269583546.0,Tuesday,2015,7,28
2015-07-29,0.008451,0.008549,0.008272,0.008519,174525,271820336.0,Wednesday,2015,7,29
2015-07-30,0.008517,0.008582,0.008471,0.008491,324219,270924344.0,Thursday,2015,7,30
2015-07-31,0.008494,0.008494,0.00842,0.008437,423581,269207983.0,Friday,2015,7,31
2015-08-01,0.008438,0.008440999999999999,0.00822,0.008222,196429,262351792.0,Saturday,2015,8,1
2015-08-02,0.008225,0.008232,0.00817,0.00823,206009,262606741.0,Sunday,2015,8,2
2015-08-03,0.00823,0.008320999999999999,0.008223000000000001,0.008281,231262,264229291.0,Monday,2015,8,3
2015-08-04,0.008277,0.008320000000000001,0.008263,0.008270999999999999,178712,263927436.0,Tuesday,2015,8,4
2015-08-05,0.008264,0.008286,0.008221,0.008223999999999999,219269,262431563.0,Wednesday,2015,8,5
2015-08-06,0.008225,0.008225,0.008024,0.008024,375521,256049215.0,Thursday,2015,8,6
2015-08-07,0.008020000000000001,0.008153,0.007989,0.008152,363643,260132552.0,Friday,2015,8,7
2015-08-08,0.008164,0.008708,0.008164,0.008476000000000001,678295,270458798.0,Saturday,2015,8,8
2015-08-09,0.008484,0.008823000000000001,0.008472,0.008808,531969,281048608.0,Sunday,2015,8,9
2015-08-10,0.008812,0.008905,0.008745999999999999,0.00875,472973,279204613.0,Monday,2015,8,10
2015-08-11,0.008751,0.008766,0.008591,0.008591,282461,274114561.0,Tuesday,2015,8,11
2015-08-12,0.008591,0.008593,0.008270999999999999,0.008270999999999999,287463,263918821.0,Wednesday,2015,8,12
2015-08-13,0.008267,0.008267,0.008145999999999999,0.008147,202934,259964713.0,Thursday,2015,8,13
2015-08-14,0.008148,0.008339,0.008075,0.008337,423163,266013937.0,Friday,2015,8,14
2015-08-15,0.008329999999999999,0.008465,0.008325,0.00842,176135,268681491.0,Saturday,2015,8,15
2015-08-16,0.008419,0.008419,0.00831,0.008315000000000001,301654,265314820.0,Sunday,2015,8,16
2015-08-17,0.008314,0.008361,0.008265999999999999,0.008301000000000001,337092,264886926.0,Monday,2015,8,17
2015-08-18,0.008301000000000001,0.008334000000000001,0.007552,0.007552,291729,240968276.0,Tuesday,2015,8,18
2015-08-19,0.007526000000000001,0.007947,0.007526000000000001,0.007758,474702,247561540.0,Wednesday,2015,8,19
2015-08-20,0.0077599999999999995,0.007872,0.007719,0.007872,215415,251182204.0,Thursday,2015,8,20
2015-08-21,0.007871,0.007913,0.007847,0.007881,265646,251465552.0,Friday,2015,8,21
2015-08-22,0.007878,0.007888,0.007712,0.007722,182227,246396240.0,Saturday,2015,8,22
2015-08-23,0.007722,0.007723000000000001,0.007543000000000001,0.007552,157580,240977211.0,Sunday,2015,8,23
2015-08-24,0.007553,0.0076489999999999995,0.007391,0.007397,546516,240320439.0,Monday,2015,8,24
2015-08-25,0.007398999999999999,0.007398999999999999,0.007093,0.007126,593316,231516124.0,Tuesday,2015,8,25
2015-08-26,0.007133,0.007506999999999999,0.0070409999999999995,0.007492,196124,243400325.0,Wednesday,2015,8,26
2015-08-27,0.007474,0.00762,0.007474,0.007551,202412,245332401.0,Thursday,2015,8,27
2015-08-28,0.007555,0.007555,0.007418999999999999,0.0074329999999999995,414310,241477345.0,Friday,2015,8,28
2015-08-29,0.007427,0.007751000000000001,0.007361,0.007751000000000001,365144,251807633.0,Saturday,2015,8,29
2015-08-30,0.007751000000000001,0.008052,0.007751000000000001,0.00805,408809,261545011.0,Sunday,2015,8,30
2015-08-31,0.008061,0.008092,0.007878,0.007884,635572,256125971.0,Monday,2015,8,31
2015-09-01,0.007884,0.007888,0.007770999999999999,0.007815,401903,253894678.0,Tuesday,2015,9,1
2015-09-02,0.007821,0.007833,0.0076939999999999995,0.0077,398976,250163403.0,Wednesday,2015,9,2
2015-09-03,0.007692,0.007698999999999999,0.007431,0.007431,322054,241410095.0,Thursday,2015,9,3
2015-09-04,0.00743,0.0074329999999999995,0.007287,0.0073549999999999996,472228,238951384.0,Friday,2015,9,4
